fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,Type,tS1,tS2,tS3,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11
8.2,0.28,0.4,2.4,0.052,4,10,0.99356,3.33,0.7,12.8,7,Red,-1.45804842,30.25816115,-10.56974671,2.373559126,1.766127147,-1.703374552,0.633624086,-1.053909767,-0.713324933,0.241498411,-0.021932614,0.504098223,0.271640932,-0.157890953
8.4,0.25,0.39,2,0.041,4,10,0.99386,3.27,0.71,12.5,7,Red,-1.499130825,30.20673036,-10.56638201,2.144518192,1.754044979,-1.737995304,0.438435824,-1.143017824,-0.74729016,0.193716986,-0.463607197,0.282937956,0.352853703,-0.240187246
8.2,0.28,0.4,2.4,0.052,4,10,0.99356,3.33,0.7,12.8,7,Red,-1.458467037,30.25817833,-10.56993859,2.373559126,1.766127147,-1.703374552,0.633624086,-1.053909767,-0.713324933,0.241498411,-0.021932614,0.504098223,0.271640932,-0.157890953
7.4,0.53,0.12,1.9,0.165,4,12,0.99702,3.26,0.86,9.2,5,Red,0.93132682,27.07255964,-6.03287279,3.66471281,-2.989917495,-0.757352845,-0.02333711,0.575451389,0.85235887,-1.000529019,-0.891518318,0.850892511,-0.019148448,0.335791075
7.6,0.48,0.31,2.8,0.07,4,15,0.99693,3.22,0.55,10.3,6,Red,10.07878164,24.30523241,-4.701673724,2.107946599,-0.668650996,-0.463821824,-0.660459123,-1.105629337,-0.284815583,-0.329880084,0.075412771,-0.421713032,0.298927174,-0.143479801
7.3,0.49,0.1,2.6,0.068,4,14,0.99562,3.3,0.47,10.5,5,Red,9.606280897,24.33984591,-4.820357309,2.544134974,-0.640054972,1.249277781,-0.999635695,-0.674767095,-0.242660049,-0.347441067,-0.164104763,0.395915475,0.395967714,-0.163588962
12.9,0.5,0.55,2.8,0.072,7,24,1.00012,3.09,0.68,10.9,6,Red,7.875676608,26.50489778,11.84614437,1.662535833,-1.234460532,-2.261707778,-0.677569929,-1.1413925,-0.37251212,0.757724541,0.281952998,-0.782947491,0.467527919,-0.819187646
10.8,0.45,0.33,2.5,0.099,20,38,0.99818,3.24,0.71,10.8,5,Red,-3.22977284,12.55487065,11.56926593,2.004162923,-1.553634524,-0.858156586,-0.165366458,0.228643346,-0.081515527,0.373294599,-0.060886274,0.419003616,0.669942855,-0.565690325
6.9,0.39,0.24,2.1,0.102,4,7,0.99462,3.44,0.58,11.4,4,Red,-2.917188122,28.86654353,-6.386489944,3.040742589,-0.789529433,0.391867626,-0.848973506,0.62703697,-1.039114742,0.129858479,0.377374817,1.683329951,0.49722275,-0.031982602
12.6,0.41,0.54,2.8,0.103,19,41,0.99939,3.21,0.76,11.3,6,Red,-6.108448245,15.81915546,12.37526108,1.65833756,-1.209857042,-2.506816473,0.301669315,-0.219433422,-0.249583988,0.469346506,0.505425684,0.009248359,0.543077165,-0.79166099
10.8,0.45,0.33,2.5,0.099,20,38,0.99818,3.24,0.71,10.8,5,Red,-3.230090963,12.55394611,11.5697441,2.004162923,-1.553634524,-0.858156586,-0.165366458,0.228643346,-0.081515527,0.373294599,-0.060886274,0.419003616,0.669942855,-0.565690325
9.8,0.51,0.19,3.2,0.081,8,30,0.9984,3.23,0.58,10.5,6,Red,3.899187527,20.43998869,21.01394887,2.229444183,-1.091417157,-0.027707739,-0.179414276,-1.139292315,0.25073362,-0.36222707,-0.120285121,-0.141607351,0.254540921,-0.62525926
10.8,0.29,0.42,1.6,0.084,19,27,0.99545,3.28,0.73,11.9,6,Red,5.915244589,8.411599767,18.49458605,1.927852901,0.275176845,-1.74723031,0.347377316,0.078485697,-0.439151563,0.181780202,0.007715167,0.598500767,0.68980054,-0.390402646
7.1,0.715,0,2.35,0.071,21,47,0.99632,3.29,0.45,9.4,5,Red,-6.896003649,19.46633619,4.107150146,2.297677466,-1.592873017,2.304420927,-0.620796271,-0.336794847,0.784999554,-0.25850528,-0.036922735,-0.641752074,0.399434179,0.036343885
9.1,0.66,0.15,3.2,0.097,9,59,0.99976,3.28,0.54,9.6,5,Red,-22.25508157,20.7433,5.849775755,2.317704417,-2.500559584,0.897677926,-0.51057159,-0.539502543,0.293292276,-0.144629743,0.245875721,-0.298911593,-0.075690459,-0.627934737
7,0.685,0,1.9,0.099,9,22,0.99606,3.34,0.6,9.7,5,Red,13.67634169,19.62139706,14.0376272,3.351391999,-1.830036203,1.523986814,-0.300044741,-0.186972203,0.682264023,-0.372624565,-0.32146158,0.014776647,0.16014738,0.189465808
4.9,0.42,0,2.1,0.048,16,42,0.99154,3.71,0.74,14,7,Red,-6.489547991,14.93368415,8.717328278,3.668814966,2.414423728,1.075694419,2.844911455,-0.491671354,-0.12439448,0.459091993,-0.042634145,1.345175199,-0.021242186,-0.216018999
6.7,0.54,0.13,2,0.076,15,36,0.9973,3.61,0.64,9.8,5,Red,-2.80783652,9.127478488,18.04985286,2.921081234,-1.595470852,1.379274747,0.912326556,0.192359156,-1.088609211,-0.241090642,0.092412236,0.070391998,0.306334337,0.018423496
6.7,0.54,0.13,2,0.076,15,36,0.9973,3.61,0.64,9.8,5,Red,-2.807786767,9.127504959,18.04982513,2.921081234,-1.595470852,1.379274747,0.912326556,0.192359156,-1.088609211,-0.241090642,0.092412236,0.070391998,0.306334337,0.018423496
7.1,0.48,0.28,2.8,0.068,6,16,0.99682,3.24,0.53,10.3,5,Red,11.96641314,21.72023155,-2.937741785,2.105132209,-1.015324429,0.135996158,-1.115481719,-0.584658684,-0.564706705,0.042888421,0.00604844,0.005121111,0.50336358,-0.167986776
7.1,0.46,0.14,2.8,0.076,15,37,0.99624,3.36,0.49,10.7,5,Red,-3.612147166,9.448561086,17.41028072,2.136378514,-0.743662392,1.1116502,-0.415594466,-0.216286997,-0.281510742,-0.262469936,0.175407934,0.528586505,0.492002339,-0.37012345
7.5,0.27,0.34,2.3,0.05,4,8,0.9951,3.4,0.64,11,7,Red,-2.866376684,30.05957926,-9.259645002,2.160026734,0.845040916,-1.001024515,0.699483717,-1.158038994,-1.208318018,-0.74735339,-0.208121684,-0.110077248,0.292575757,0.028993514
7.1,0.46,0.14,2.8,0.076,15,37,0.99624,3.36,0.49,10.7,5,Red,-3.611706448,9.448642209,17.4101502,2.136378514,-0.743662392,1.1116502,-0.415594466,-0.216286997,-0.281510742,-0.262469936,0.175407934,0.528586505,0.492002339,-0.37012345
7.8,0.57,0.09,2.3,0.065,34,45,0.99417,3.46,0.74,12.7,8,Red,-0.69429094,18.48027285,-0.36952966,2.784740806,1.364331357,0.087087984,2.791327759,-0.935092021,1.348760802,0.105349486,0.144545504,-0.254652351,0.444068119,-0.245216967
5.9,0.61,0.08,2.1,0.071,16,24,0.99376,3.56,0.77,11.1,6,Red,11.68107428,9.400929751,16.39082128,3.589634942,-0.208177012,0.895570517,1.610771606,-0.087310935,0.016163734,0.274666137,-0.285171181,0.128019968,0.177685493,0.566683828
7.5,0.685,0.07,2.5,0.058,5,9,0.99632,3.38,0.55,10.9,4,Red,-2.521619904,28.79318545,-5.8492963,3.320085469,-1.326057203,1.953057092,-0.910051509,-0.319694871,-0.352127444,1.000537161,-0.101121604,0.391869091,0.530133268,-0.149914746
5.9,0.61,0.08,2.1,0.071,16,24,0.99376,3.56,0.77,11.1,6,Red,11.68108435,9.400940603,16.39141666,3.589634942,-0.208177012,0.895570517,1.610771606,-0.087310935,0.016163734,0.274666137,-0.285171181,0.128019968,0.177685493,0.566683828
10.4,0.44,0.42,1.5,0.145,34,48,0.99832,3.38,0.86,9.9,3,Red,-0.451741814,18.3594956,-1.96916098,2.18928837,-3.379962148,-0.989205645,-0.140647184,2.545339155,-0.743204127,0.778793537,0.120684526,1.221215469,1.054390466,-0.097762443
11.6,0.47,0.44,1.6,0.147,36,51,0.99836,3.38,0.86,9.9,4,Red,-0.503507284,18.358542,-2.173880869,2.135487239,-3.047584311,-1.365225172,0.426030498,2.094705934,-0.353290529,0.445572949,0.370408044,0.715803209,0.913165281,-0.041953727
8.8,0.685,0.26,1.6,0.088,16,23,0.99694,3.32,0.47,9.4,5,Red,12.64384339,9.384209136,15.23672327,2.412223376,-1.810115889,0.82683375,-0.879974085,-0.131815627,-0.030779552,-0.181216071,0.834928567,-0.803612855,0.51753633,0.195897109
7.6,0.665,0.1,1.5,0.066,27,55,0.99655,3.39,0.51,9.3,5,Red,-7.219414557,20.07357536,-4.322893219,2.109167095,-1.572265293,1.901451195,-0.05398985,0.161603956,0.109475389,-0.124142661,0.124662558,-0.819693347,0.510680097,0.082368693
6.7,0.28,0.28,2.4,0.012,36,100,0.99064,3.26,0.39,11.7,7,Red,-14.77342459,-13.31345222,-13.67312099,-0.008319418,2.658525343,0.530813066,0.229037246,-0.365920879,0.065698594,-0.262218262,0.220076932,-0.506017737,0.312438305,0.087229285
6.7,0.28,0.28,2.4,0.012,36,100,0.99064,3.26,0.39,11.7,7,Red,-14.7732458,-13.31356167,-13.67347979,-0.008319418,2.658525343,0.530813066,0.229037246,-0.365920879,0.065698594,-0.262218262,0.220076932,-0.506017737,0.312438305,0.087229285
10.1,0.31,0.35,1.6,0.075,9,28,0.99672,3.24,0.83,11.2,7,Red,7.456803014,20.57768852,19.6526429,2.196950328,0.083014037,-2.053708875,0.929610497,-0.78074575,-0.205613845,-0.276496076,-0.846440631,-0.08274866,0.201081263,-0.429822723
6,0.5,0.04,2.2,0.092,13,26,0.99647,3.46,0.47,10,5,Red,10.17175237,11.86527859,19.80402554,2.700098737,-1.253013107,1.750933403,-0.149118445,-0.133937566,-0.267332555,-0.941385102,0.240060585,0.507270272,0.429419868,-0.198470749
11.1,0.42,0.47,2.65,0.085,9,34,0.99736,3.24,0.77,12.1,7,Red,1.688491682,18.5245034,22.18849535,2.207245907,0.082265376,-2.42428643,0.772712052,-0.970051872,-0.017966971,0.397996725,0.299393206,-0.067369576,0.103589219,-0.621062652
6.6,0.66,0,3,0.115,21,31,0.99629,3.45,0.63,10.3,5,Red,3.568485774,8.804533925,15.50923482,3.262459335,-1.842064352,1.531465628,0.553672252,0.220003918,0.758336557,-0.278280223,0.15391567,0.579149803,0.41140209,0.088124822
10.6,0.5,0.45,2.6,0.119,34,68,0.99708,3.23,0.72,10.9,6,Red,-7.797985526,16.78404147,-17.64344224,1.476020899,-1.196727878,-1.702042592,0.563120763,0.51924327,0.691876434,0.218195328,0.759383842,-0.129776224,0.485462909,-0.246570814
7.1,0.685,0.35,2,0.088,9,92,0.9963,3.28,0.62,9.4,5,Red,-23.789896,-1.950627775,11.6838411,2.012476645,-1.920176404,0.04474842,-0.608318204,0.344588237,-0.03456252,0.47611921,0.412234022,-0.875849063,-0.686119364,0.30028157
9.9,0.25,0.46,1.7,0.062,26,42,0.9959,3.18,0.83,10.6,6,Red,-0.890805183,17.8882335,3.819395615,1.111225114,-0.194491453,-2.095159726,0.366738182,0.259467142,-0.598796713,0.230915194,-0.991403854,-0.189355951,0.811333657,-0.072284841
6.4,0.64,0.21,1.8,0.081,14,31,0.99689,3.59,0.66,9.8,5,Red,5.196349363,13.62890533,24.41434158,3.148701488,-1.743912423,1.010215294,0.750977499,0.258792575,-0.932471239,0.144676179,0.452363538,-0.277625866,0.232736898,0.314360154
6.4,0.64,0.21,1.8,0.081,14,31,0.99689,3.59,0.66,9.8,5,Red,5.196248201,13.62908594,24.41488663,3.148701488,-1.743912423,1.010215294,0.750977499,0.258792575,-0.932471239,0.144676179,0.452363538,-0.277625866,0.232736898,0.314360154
7.4,0.68,0.16,1.8,0.078,12,39,0.9977,3.5,0.7,9.9,6,Red,-8.4732405,14.72395999,18.84177702,3.162919996,-1.532243836,0.672631239,1.16536998,-0.471953026,-0.173160876,-0.042277775,0.09833024,-0.769066909,-0.038855374,0.035805441
6.4,0.64,0.21,1.8,0.081,14,31,0.99689,3.59,0.66,9.8,5,Red,5.196041082,13.62888395,24.41487892,3.148701488,-1.743912423,1.010215294,0.750977499,0.258792575,-0.932471239,0.144676179,0.452363538,-0.277625866,0.232736898,0.314360154
6.4,0.63,0.21,1.6,0.08,12,32,0.99689,3.58,0.66,9.8,5,Red,4.095959606,15.53178893,23.82435065,3.159730339,-1.707890223,0.972176595,0.671605452,0.231995969,-0.969011908,0.120853323,0.382652842,-0.274519774,0.164831806,0.270980855
9.3,0.43,0.44,1.9,0.085,9,22,0.99708,3.28,0.55,9.5,5,Red,16.74492706,18.28973376,13.4268774,1.785899314,-1.466518732,-0.696444333,-1.068596186,0.010429638,-1.102072823,-0.334400981,0.439240947,-0.317871278,0.472795937,0.10434467
9.3,0.43,0.44,1.9,0.085,9,22,0.99708,3.28,0.55,9.5,5,Red,16.74501994,18.28688173,13.42678923,1.785899314,-1.466518732,-0.696444333,-1.068596186,0.010429638,-1.102072823,-0.334400981,0.439240947,-0.317871278,0.472795937,0.10434467
8,0.42,0.32,2.5,0.08,26,122,0.99801,3.22,1.07,9.7,5,Red,2.054196647,-14.38822728,2.754232948,1.35738478,-2.218795916,-1.428703674,1.159531713,1.214004914,-0.08991911,1.097457759,-1.958038589,-0.115089242,-0.292696464,-0.206683063
9.3,0.36,0.39,1.5,0.08,41,55,0.99652,3.47,0.73,10.9,6,Red,-3.45594967,18.28744502,-8.577350202,1.476776014,-0.406479405,-0.828814919,1.564524643,0.754026487,-0.644853341,0.024972993,0.40379396,-0.070016718,0.997353588,-0.215618678
9.3,0.36,0.39,1.5,0.08,41,55,0.99652,3.47,0.73,10.9,6,Red,-3.45596354,18.28756676,-8.577462861,1.476776014,-0.406479405,-0.828814919,1.564524643,0.754026487,-0.644853341,0.024972993,0.40379396,-0.070016718,0.997353588,-0.215618678
7.6,0.735,0.02,2.5,0.071,10,14,0.99538,3.51,0.71,11.7,7,Red,14.377236,18.87320158,-1.805113897,4.005949108,0.003077691,0.937861642,1.828313196,-1.301167911,0.813645911,0.190535405,0.097479172,-0.310855684,0.004800388,0.05419995
9.3,0.36,0.39,1.5,0.08,41,55,0.99652,3.47,0.73,10.9,6,Red,-3.455961009,18.28773156,-8.577134229,1.476776014,-0.406479405,-0.828814919,1.564524643,0.754026487,-0.644853341,0.024972993,0.40379396,-0.070016718,0.997353588,-0.215618678
8.2,0.26,0.34,2.5,0.073,16,47,0.99594,3.4,0.78,11.3,7,Red,-10.94122434,19.18294384,9.438169234,1.900568737,0.391426302,-1.493163292,1.562308779,-0.450791898,-0.644186222,-0.468430742,-0.366182638,0.215880562,0.155589379,-0.271904434
11.7,0.28,0.47,1.7,0.054,17,32,0.99686,3.15,0.67,10.6,7,Red,0.485011477,12.20916691,21.59800283,1.054955174,0.280335111,-2.063530232,0.129551501,-0.912885489,-0.494571748,-0.410554647,-0.386884801,-0.816298466,0.593100843,-0.379676721
6.8,0.56,0.22,1.8,0.074,15,24,0.99438,3.4,0.82,11.2,6,Red,12.26953442,9.636337649,16.50349551,3.146453874,-0.280713496,-0.330674662,1.055094682,-0.068198459,0.086294439,0.56136173,-0.450676478,-0.012040989,0.25741052,0.385548731
7.2,0.62,0.06,2.7,0.077,15,85,0.99746,3.51,0.54,9.5,5,Red,-32.08476453,1.348671753,0.255167254,2.33764135,-1.813299331,2.037594327,0.468916304,0.05684938,-0.321778351,-0.288179018,0.177262636,-0.206797226,-0.319089443,-0.193826937
5.8,1.01,0.66,2,0.039,15,88,0.99357,3.66,0.6,11.5,6,Red,-30.65078686,0.479426972,2.44736088,2.8208156,-0.082680216,-0.077449677,1.028019564,0.077394678,-1.052530704,2.61994216,2.96907345,-2.164754354,-0.828032986,1.150080557
7.5,0.42,0.32,2.7,0.067,7,25,0.99628,3.24,0.44,10.4,5,Red,11.79079682,20.75521796,16.17557898,1.687795127,-0.642899656,0.167542828,-1.405885138,-0.503508862,-0.756343738,-0.190816372,0.372589809,0.096137909,0.478514386,-0.233146038
7.2,0.62,0.06,2.5,0.078,17,84,0.99746,3.51,0.53,9.7,5,Red,-31.82852585,1.913139553,-0.431375445,2.334833182,-1.716011306,2.048792843,0.483936645,0.097376848,-0.251117365,-0.246441468,0.277088224,-0.155165964,-0.224360686,-0.285588151
7.2,0.62,0.06,2.7,0.077,15,85,0.99746,3.51,0.54,9.5,5,Red,-32.0843085,1.34964159,0.255548282,2.33764135,-1.813299331,2.037594327,0.468916304,0.05684938,-0.321778351,-0.288179018,0.177262636,-0.206797226,-0.319089443,-0.193826937
7.2,0.635,0.07,2.6,0.077,16,86,0.99748,3.51,0.54,9.7,5,Red,-32.08276181,1.115305504,0.234364573,2.361447198,-1.752153464,2.003616205,0.493940942,0.07656183,-0.264022135,-0.148004231,0.284792449,-0.206473929,-0.295891507,-0.253556999
6.8,0.49,0.22,2.3,0.071,13,24,0.99438,3.41,0.83,11.3,6,Red,12.90182726,10.19214775,17.05283243,3.027455392,-0.134187737,-0.431661348,1.109597988,-0.130632802,-0.164093684,0.469570233,-0.621164669,0.25516587,0.23908719,0.334110329
6.9,0.51,0.23,2,0.072,13,22,0.99438,3.4,0.84,11.2,6,Red,13.81322165,10.50489458,14.93371783,3.090137829,-0.21524824,-0.504076922,1.069211276,-0.094112963,-0.116689473,0.502160355,-0.627809215,0.127208019,0.245794461,0.383798107
6.8,0.56,0.22,1.8,0.074,15,24,0.99438,3.4,0.82,11.2,6,Red,12.26956003,9.636337327,16.50337694,3.146453874,-0.280713496,-0.330674662,1.055094682,-0.068198459,0.086294439,0.56136173,-0.450676478,-0.012040989,0.25741052,0.385548731
7.6,0.63,0.03,2,0.08,27,43,0.99578,3.44,0.64,10.9,6,Red,-1.130556036,18.00938951,3.670418764,2.840446017,-0.629305538,1.29330796,1.194474487,-0.206552922,0.779994806,-0.070034395,-0.002923733,-0.097415901,0.465388973,-0.139651369
7.7,0.715,0.01,2.1,0.064,31,43,0.99371,3.41,0.57,11.8,6,Red,-0.367517128,18.25563603,0.559127056,2.868383692,0.25032219,1.784979652,0.929969552,-0.29217151,1.253158287,0.547586475,0.327733773,-0.129307392,0.574435584,0.022147636
6.9,0.56,0.03,1.5,0.086,36,46,0.99522,3.53,0.57,10.6,5,Red,-0.314610051,18.35835129,-1.29976969,2.543247089,-0.891484723,1.953045235,0.895964673,0.741845516,0.205724223,-0.20041981,0.287271277,0.39305053,0.870775199,-0.048062924
7.3,0.35,0.24,2,0.067,28,48,0.99576,3.43,0.54,10,4,Red,-2.868251125,18.95951706,2.533594709,1.462975849,-1.10372948,1.08139037,-0.450846544,1.038389005,-1.273831742,-0.01570425,-0.024523001,0.606554322,0.967500775,-0.06164505
9.1,0.21,0.37,1.6,0.067,6,10,0.99552,3.23,0.58,11.1,7,Red,-0.894990148,27.27703749,-11.31246388,1.69838433,0.839864847,-1.542427833,-0.073778366,-1.119304017,-0.637827581,-1.082419908,-0.176344686,0.018669074,0.448798168,-0.38111399
10.4,0.38,0.46,2.1,0.104,6,10,0.99664,3.12,0.65,11.8,7,Red,-1.549936413,27.03271785,-11.80340712,2.149563289,0.145254807,-2.530414065,-0.228271825,-1.10147582,0.404806787,-0.372328877,0.474724812,0.06021343,0.319925887,-0.55324426
8.8,0.31,0.4,2.8,0.109,7,16,0.99614,3.31,0.79,11.8,7,Red,10.69090381,23.20206263,0.216093583,2.55447067,0.08254487,-2.390283424,0.988433005,-0.670320746,-0.109967245,-0.478338998,0.092280057,0.637215067,0.153041807,-0.270429379
7.1,0.47,0,2.2,0.067,7,14,0.99517,3.4,0.58,10.9,4,Red,6.818680028,22.91421818,-7.907943325,3.052103197,-0.882199421,1.885989515,-0.677893088,0.122528173,-0.542568996,0.227086407,-0.734259802,1.208890545,0.585123351,-0.199208151
7.7,0.715,0.01,2.1,0.064,31,43,0.99371,3.41,0.57,11.8,6,Red,-0.367406498,18.25582234,0.561293509,2.868383692,0.25032219,1.784979652,0.929969552,-0.29217151,1.253158287,0.547586475,0.327733773,-0.129307392,0.574435584,0.022147636
8.8,0.61,0.19,4,0.094,30,69,0.99787,3.22,0.5,10,6,Red,-11.36828463,16.17375244,-17.02222146,1.378037722,-1.437934299,0.514102923,0.054297533,-0.519757327,1.096669543,-0.404966643,0.568918478,-0.573180844,0.396538673,-0.358137011
7.2,0.6,0.04,2.5,0.076,18,88,0.99745,3.53,0.55,9.5,5,Red,-31.93779479,-0.986890884,-0.325931909,2.28572605,-1.771321335,2.143859313,0.655469247,0.181818294,-0.338865223,-0.344887522,0.087787457,-0.157583811,-0.245491552,-0.240133612
9.2,0.56,0.18,1.6,0.078,10,21,0.99576,3.15,0.49,9.9,5,Red,16.86306336,17.68265323,12.84631302,2.201742914,-1.107225209,0.642412113,-1.496011713,-0.384572962,0.364008186,-0.246115524,-0.180865588,-0.270477981,0.480151813,-0.027178526
7.6,0.715,0,2.1,0.068,30,35,0.99533,3.48,0.65,11.4,6,Red,1.470303571,14.71123962,6.395564526,3.157301454,-0.364178689,1.674224792,1.449244858,-0.309707685,0.919988248,0.452797101,0.114708504,-0.190928729,0.632972548,-0.067172717
8.4,0.31,0.29,3.1,0.194,14,26,0.99536,3.22,0.78,12,6,Red,12.81929495,10.73137811,18.26982822,2.890419516,-0.996003238,-2.373820578,0.367697443,0.577803183,1.379606891,-1.065862976,0.457977773,2.203530101,0.158688181,-0.339429577
7.2,0.6,0.04,2.5,0.076,18,88,0.99745,3.53,0.55,9.5,5,Red,-31.93763139,-0.986907826,-0.325752589,2.28572605,-1.771321335,2.143859313,0.655469247,0.181818294,-0.338865223,-0.344887522,0.087787457,-0.157583811,-0.245491552,-0.240133612
8.8,0.61,0.19,4,0.094,30,69,0.99787,3.22,0.5,10,6,Red,-11.36794269,16.17398992,-17.02228592,1.378037722,-1.437934299,0.514102923,0.054297533,-0.519757327,1.096669543,-0.404966643,0.568918478,-0.573180844,0.396538673,-0.358137011
8.9,0.75,0.14,2.5,0.086,9,30,0.99824,3.34,0.64,10.5,5,Red,4.27566842,19.99626782,21.32921365,3.217314201,-1.955513565,0.881158067,-0.104538645,-0.487989773,0.361712028,0.662738846,0.16477516,-0.241195875,0.18175011,-0.31589211
9,0.8,0.12,2.4,0.083,8,28,0.99836,3.33,0.65,10.4,6,Red,6.801154388,21.5855098,19.44446209,3.351620716,-1.664141847,0.683544692,0.410973565,-1.092986777,0.7940603,0.335895684,0.171228487,-0.831868332,0.001338926,-0.263530411
10.7,0.52,0.38,2.6,0.066,29,56,0.99577,3.15,0.79,12.1,7,Red,-7.057863365,18.73252416,-4.806851424,1.684274144,0.390243894,-1.723323691,0.977058938,-0.594400242,1.020701023,0.961689434,-0.13878496,-0.563938273,0.470870385,-0.360638044
6.8,0.57,0,2.5,0.072,32,64,0.99491,3.43,0.56,11.2,6,Red,-7.225998945,18.56451242,-15.48840578,2.269442987,-0.087261808,1.704229908,1.10424568,-0.13095836,0.870189086,-0.165958045,0.089419745,0.133111098,0.439090696,-0.258348539
10.7,0.9,0.34,6.6,0.112,23,99,1.00289,3.22,0.68,9.3,5,Red,-24.58849224,-15.25382023,2.752671798,1.698070108,-4.116815543,-0.102394427,0.151811353,-0.474090455,0.939990814,1.201446455,0.947910114,-1.09516893,-0.214659221,-0.514098764
7.2,0.34,0.24,2,0.071,30,52,0.99576,3.44,0.58,10.1,5,Red,-5.880212008,19.29319194,-4.154898565,1.463933875,-0.725756802,0.6191832,0.30242283,0.688172231,-0.914905402,-0.397335563,-0.01161078,0.313154627,0.820425503,-0.065375716
7.2,0.66,0.03,2.3,0.078,16,86,0.99743,3.53,0.57,9.7,5,Red,-32.08381398,1.108230523,0.226166613,2.595026761,-1.817910756,2.163735392,0.6852636,0.132125922,-0.153901308,-0.113344332,0.140918038,-0.205102907,-0.336349305,-0.242092226
10.1,0.45,0.23,1.9,0.082,10,18,0.99774,3.22,0.65,9.3,6,Red,15.86014081,20.05611922,1.796429393,2.138317879,-1.399314302,-0.43012985,-0.204163782,-0.694949228,-0.085267166,-0.865801932,-0.668420719,-0.576883054,0.419217626,-0.095106763
7.2,0.66,0.03,2.3,0.078,16,86,0.99743,3.53,0.57,9.7,5,Red,-32.08379726,1.108234649,0.226740169,2.595026761,-1.817910756,2.163735392,0.6852636,0.132125922,-0.153901308,-0.113344332,0.140918038,-0.205102907,-0.336349305,-0.242092226
7.2,0.63,0.03,2.2,0.08,17,88,0.99745,3.53,0.58,9.8,6,Red,-31.91589398,-0.83427169,-0.018322481,2.520690467,-1.346459207,1.744029609,1.283020125,-0.293060818,0.139044752,-0.601250432,0.179079803,-0.483975708,-0.456481373,-0.310635294
7.1,0.59,0.01,2.3,0.08,27,43,0.9955,3.42,0.58,10.7,6,Red,-1.152543249,18.02021173,3.670463249,2.597592157,-0.53455612,1.486873465,0.94075528,-0.281712282,0.781821223,-0.407853327,0.00495408,-0.023619777,0.497106776,-0.112258194
8.3,0.31,0.39,2.4,0.078,17,43,0.99444,3.31,0.77,12.5,7,Red,-7.229219744,15.26508758,9.994162041,2.037156362,1.060878749,-1.913961871,1.169426881,-0.414853104,-0.024603639,0.179381399,0.006623382,0.48685926,0.21696301,-0.297576335
7.1,0.59,0.01,2.3,0.08,27,43,0.9955,3.42,0.58,10.7,6,Red,-1.152541959,18.02024854,3.67048,2.597592157,-0.53455612,1.486873465,0.94075528,-0.281712282,0.781821223,-0.407853327,0.00495408,-0.023619777,0.497106776,-0.112258194
8.3,0.31,0.39,2.4,0.078,17,43,0.99444,3.31,0.77,12.5,7,Red,-7.229095546,15.26497386,9.994343483,2.037156362,1.060878749,-1.913961871,1.169426881,-0.414853104,-0.024603639,0.179381399,0.006623382,0.48685926,0.21696301,-0.297576335
